"ediazj","1366751190000","-3.76976118","40.24546644","Parla","Un Bayern demoledor sentencia (a priori) a un Barcelona nulo..."
"monokeke15","1366775774000","-74.0577882","4.6452152","","@ibeth_perez se deben ir primero los cholos q se creen españoles hinchas del barcelona"
"sergioespejo_87","1366775782000","1.98959839","41.28836456","Gavà","Mucho sueño... Pero al lio!! Vamooos!! (@ Almacen @Desigual) http://t.co/9szDw6fSbB"
"luis_segobia","1366775787000","0.0","0.0","","Hoy que perdió el barcelona a ver q dice ese sr eugenio calderón asi como dice El barcelona el mejOr equipo del mundo!!!!"
"Ecce_H","1366775807000","2.16224743","41.38628828","Barcelona","“@KandelitaT: Fácil atribuirle las desgracias a el ""karma"" sobretodo cuando NO existe.” Ley de Murphy."
"ConiDivi","1366775828000","2.1657093","41.3718325","Barcelona","@FranciscoOtto mi mamá. Impactante jajaja"
"SoyJuanTuNo","1366775838000","-74.8343967","10.9377596","","""@TipsFutbol: Así se veía Allianz Arena, estadio del Bayern Múnich para el partido frente al Barcelona. ALUCINANTE! http://t.co/uIjpWSUJAF"""
"rahmarifqym","1366775839000","","","Gambir","kalah mpoosss! RT @falsiwan247 GO GO GO BARCELONA :)"
"oscasais","1366775843000","","","Barcelona","Adentrarme en lo oscuro de tu mirada es como mirar directamente al abismo de mis deseos"
"ridesharold","1366775857000","","","Francia","ay @vicdalessandro mis ojos lloran y_y"
"jaatek","1366775858000","","","Sleman","uhukk RT @DhidikTM: Semoga Real Madrid tak bernasib sama seperti Barcelona..HM"
"SoyJuanTuNo","1366775864000","-74.8194925","10.9337308","","""@futdestufa: Así reaccionó Crisitano Ronaldo, después de la goliza que le dio el Bayern Munich al Barcelona: #Humor http://t.co/aD6rRetmRy"""
"mchsccp","1366775883000","-46.7618104","-23.671454","São Paulo","Barcelona de 23 Titulos ganhou 17 Time fantástico esse de Messi e cia o melhor que eu tive o prazer de ver jogar ."
"GerryDgunners","1366775894000","106.719932","-6.263264","Pondok Aren","RT @messi10stats: Guardiola's Barcelona 4-0 Bayern in 2008-09

Under Tito Bayern 4-0 Barcelona 2012-13 http://t.co/inq4ii3Xio"
"koz_gunners","1366775913000","107.6447563","-6.9005878","Cibeunying Kidul","Tahun ayeuna jdi bangke tiheula di semi final *omat lain semi film* RT@fachrizalgustiz: Barcelona History
2008 - UCL Semi-Final"
"aksneo","1366775944000","38.7632023","48.0148168","Ростовская область","Не ожидал я такого от #barcelona , так проебать"
"BarcelonaMeteo","1366775946000","2.13666667","41.38555556","Barcelona","http://t.co/KlT7nPC6NW: 06:00:00:Temp:13,7ºC; Hum:62%; Vent:5km/h,Dir:NE; Temp.Sens:13,7ºC; Pres:1025,0hPa; Precip:0,0mm #meteo #LesCorts"
"FrnandoCardenas","1366751793000","","","Manresa","Rechazaste ser mi rosa, por ser un capullo de aquel tipo."
"wavezeb","1366751795000","-4.0408655","36.7712661","Algarrobo","@andrea_280394 preparate para viajar en verano a Barcelona eh"
"davisqi17","1366751797000","36.8923119","-1.2151034","","Barcelona lacked bite tonight. They'll be putting in a transfer bid for Luis Suarez first thing tomorrow morning."
"Kiddie_A","1366751798000","-120.3872219","36.7586719","Mendota","#Bayern Munich demolished #Barcelona 4-0 in their first leg of their #ChampionsLeague semifinal. Being… http://t.co/ztY24tFSa8"
"papelillo19","1366751798000","-70.5981761","-33.5845004","Chile","Llegando de la pega, pero que saca de xuxa al barcelona!"
"luanpenafort","1366751799000","-51.13662887","-0.04837719","Santana","Rindo do Barcelona ainda  kkkkk (@ Penafort`s Ville) http://t.co/CtxfGQ3oUw"
"sotin10","1366751800000","2.8163769","42.0158646","Sarrià de Ter","@Pick_And_Green pues dilo claro!! Repaso dl bayern y robo al barça no hay mas!"
"miethratan","1366751802000","102.25373571","-3.73542843","Pondok Kelapa","Biar nampak tegar. Haha RT @sutandib: Kalah menang tetap barcelona, selamat untuk munchen ,,*Respect* http://t.co/mOaof29MdV"
"RicardoM_7","1366751805000","","","España","@cmcr06 HAHAHA:$ yo se pero te lo regalare:$"
"RonnyeBalboa","1366751806000","","","Barcelona","Tengo el privado abierto para todos, asi que no retwitten nada, ni favoritos, ni pidan, tranquilos yo voy respondiendo. Gracias."
"anilcetin_","1366751807000","38.2830109","38.3603796","Türkiye","Barcelona kevgire dondu"
"2121paco","1366751807000","-111.94627086","33.3560503","Tempe","@EPN presidente nos vale madre estamos con lo del barcelona por favor respeto jajajajajaja"
"sergidavila","1366751808000","2.27913135","41.47030778","Montgat","“@PreMarianela: @sergidavila cariño hazme lo que quieras (de cena jajajaja)”
Sólo de cena ? #vayarollo"
"joshpritchard9","1366751809000","-2.10736879","52.71528819","South Staffordshire","@DicesareEmilio Might put a couple of quid on Barcelona for the next leg!"
"JesusFFO","1366751811000","-66.940391","10.479808","","Aquí el resumen de los goles del partido entre #FC #Bayern 4 - 0 #FC #Barcelona #UCL http://t.co/nrTGoJd3Mr"
"tanietus","1366751811000","0.2512009","41.2097524","Nonaspe","Nanit!! :)"
"1974Odin","1366751814000","2.02531617","41.31669157","Viladecans","@Daum_68 @CarlesFite Bueno, con no hacer caso....que les den"
"Tsharlle","1366751814000","44.79022","20.46746","","كم افتخر بفريق اذا انهزم ، حُظي باهتمام الجميع #barcelona"
"annathirteen","1366751814000","2.48773394","41.68911536","Sant Celoni","Thanks ❤ http://t.co/FY1hyaxFtK"
"martaluztdj","1366751815000","1.86297175","41.54353393","Esparreguera","@ModeGallego hace muchos años k solo se apuntan cuando se ganaaaa"
"styamordelsk8","1366751815000","","","Barcelona","http://t.co/h3YOqUEQks"
"Crazybooy96","1366751816000","","","Santa Cristina d'Aro","El Barça d'hanball campió de lliga! #FCB"
"David_Ramosg","1366751816000","-99.02260931","19.41988373","Nezahualcóyotl","Mientras tanto hoy en el salón de clase ..... Bayer Múnich vs Barcelona =P http://t.co/5o9lDY1bsN"
"joeljovanet","1366751816000","2.78708924","41.79120498","Vidreres","Molt gran Jupp Heynkes, MOLT GRAN."
"MacPhailAlex","1366751817000","0.92102506","51.91499355","Colchester","And to reiterate, put any team from England on a pitch with Barcelona and 9 times out of 10 it would be a complete embarrassment."
"Enfever","1366751819000","","","Benicarló","Mi madre se ha enfadado y no me quiere llevar al insti mañana. Otro día más a las 7:50 en la parada."
"mthimkhulu42","1366751820000","27.8903315","-26.251649","Soweto","""@Sportive23_: Barcelona travelled all the way from Spain to Germany FOUR nothing"""
"LoganPastore","1366751820000","2.09850796","41.4230065","Barcelone","Piersy saute partout dans la chambre la."
"MigueCores","1366751820000","","","El Prat de Llobregat","decirle a @EvaMariaPonce29 que es la mas fea de todas :)"
"MrMrwow4","1366751821000","28.31069248","-26.21881846","Wattville","@SuperSportBlitz I just love it when Barcelona losses a match,feel so great no tweets from the Barcelona fans .love Bayern Munich"
"Andrea_KTBFFH","1366751822000","127.1005642","-3.2720577","Maluku","Pasti RT @my_supersoccer: Chelsea juga harusnya bangga lihat hasil Bayern vs Barcelona ini. #IfYouKnowWhatIMean #MusimLalu #TinggalKenangan"
"nitwitin","1366751823000","-96.6967509","33.0043584","Plano","How the giants have fallen,Barcelona n Apple."
"awizzyEJI","1366751824000","5.16176976","7.65668561","","“@_ms_undastood: Take out Messi and you have the normal, average Barcelona team” take out messi. U Hv a team like Qpr."
"M_Karakulak_7","1366751825000","","","Türkiye","Benden daha fazla dağılıp parçalanan varmı diye sorup dururken BARCELONA dermanım oldu :D"
"PauBudo97","1366751825000","2.8735359","42.4140907","La Jonquera","Felicitats al Barça d'handbol que ha guanyat el campionat de lliga! #ForçaBarça"
"RubenLopez901","1366751826000","","","Barcelona","@tonygb7 animo tio? ajajaja"
"helenacasals","1366751827000","2.44001683","41.69004384","Santa Maria de Palautordera","Avui ha sigut un gran dia! #FeliçSantJordi #feliçdiada"
"RicardoM_7","1366751828000","","","España","@afmm16 HAHA ok"
"SamMiralles","1366751829000","2.1209815","41.40069258","Barcelona","Catalunya! RT “@ZDFsportstudio: Deutschland vs Spanien 1:0”"
"Nino_Lleida","1366751830000","1.1187038","41.1513702","Reus","Enhorabona al @FCBhandbol per la lliga! Dissabte a per totes!"
"rRamirez8","1366751830000","2.1837271","41.4445597","Barcelona","@EricMarey ese payaso se merece un bofetón de alguien. Aun dirá que alexis ha hecho un gran esfuerzo presionando y defendiendo. Es increible"
"basolsool","1366751831000","107.0748245","-6.2184449","Tambun","berkat kemenangan Muenchen, membuktikan bahwa Barcelona juga tidak lebih baik dari Arsenal"
"iJuanderful","1366751832000","-86.5690201","35.97914787","Smyrna","Where's all the Barcelona fans at now? Silent"
"TaniaMCosmetica","1366751832000","1.56334","41.19048","El Vendrell","Disfrutando de mi libro de St. Jordi ""Cartas a Rubén"""
"xikipuertas6","1366751832000","2.16959","41.42833","Barcelona","@Alexgonzalez11 de momento no jajajajaja primero me quiero sacar el bachillerato y luego ya si eso cojo uno (+)"
"mmigo79","1366751833000","1.25826611","41.28722893","Valls","@ernestfolch pq no li preguntes directament a @sandrorosell ....."
"izas1987","1366751833000","2.18381477","41.43253117","Barcelona","Como me gusta esta ciudad..!! #Barcelona"
"muratUltrArslan","1366751834000","32.6169483","41.2122891","Türkiye","#barcelona 4 yedikten sonra Messi http://t.co/1RDt5CZh6f"
"carlospadilla53","1366751834000","-97.07165052","33.01992693","Flower Mound","No me puedo parar de reir por que perdio el #Barcelona"
"Cesar5Silva","1366751834000","-9.22414742","38.75363044","Amadora","E hj que o Bayern dá 4 ao Barcelona, tou eu a estudar e ñ vi o jogo -.-"" life is tough"
"id7664","1366751835000","28.10027","-26.11269797","Alexandra","Barcelona's starting 11 for 2013/14 season:hart,zabaleta, hummels,komany,alba,xavi,iniesta,neymar, alves,villa and messi"
"AulaDeMaridaje","1366751838000","2.16409152","41.40103476","Barcelona","Seminari sobre el present i futur de l’enoturisme al #Priorat. @prioratnoticies @enoturismeinfo 
http://t.co/wM9aYSin83 vía @cupatges"
"Ale_Villamur","1366751838000","2.0302056","41.3971","Molins de Rei","Los pelos de Javier JAJAJAJAJAJA #GranHotel30"
"Amoa_Porta","1366775953000","","","España","@Unaasesinamas Claro, tontita de mi &lt;3 me tengo que ir mi mama esta jodiendo."
"oscasais","1366775958000","","","Barcelona","Noche productiva en tweets y directamente proporcional al sueño que acarreo #Morfeocometome"
"Amoa_Porta","1366775962000","","","España","Empezar a deprimirse, sin saber por qué..."
"RAFAKRDENAS","1366775969000","0.0","0.0","","Cualquier cosa me imaginé menos una goleada al Barcelona :)"
"Amer_Faizal","1366775983000","103.766333","1.4981226","Plentong","Kesedihan melanda apabila dapat tahu Barcelona kene titik pagi tadi.. haish.."
"ng_tony77","1366775986000","103.41808355","1.01012698","Tebing","@futsalindo banyak mkn kangkung pemain barcelona"
"EB3TC","1366775997000","0.61833333","40.99611111","Rasquera","Wind 0,0 km/h SSE. Barometer 1014,3 hPa, Steady. Temperature 8,1 °C. Rain today 0,0 mm. Humidity 98%"
"luzkarime0817","1366775998000","-74.7216675","10.77531917","","Perdio Barcelona :c pero que importa yo no como de resultadoss yaa♥"
"gtorodelvalle","1366776001000","2.13972688","41.37962222","Barcelona","Sí, sí, nos vamos pa Wem... Digo Madrid!!!... :-p Destino final: Pucela ;-) (at @Adif_es) [pic] — http://t.co/2yLDk9B9vK"
"SoyJuanTuNo","1366776007000","-74.8194925","10.9337308","","""@LuissFerrHM: Bayern al Barcelona jajaja http://t.co/puhxpfEZKM"""
"nataliacolacios","1366776011000","2.22822476","41.5612546","Parets del Vallès","Buenos Dias 😘😘😘"
"MeteoAlmoster","1366776012000","1.10861111","41.19083333","Almoster","#Almoster, #BaixCamp, 04:00:05: Temp.: 10.9 ºC; Hum.: 68 %; Vent (màx.): 0.0 km/h --- (1.6 km/h); Pres.: 1024.12 hPa; Precip.: 0.0 mm"
"manalex11","1366776017000","","","Nogales","@Barcelona Que bueno que te golearon ahora si te borraron completamente; Hala @realmadrid    :)"
"jksocorro","1366776039000","2.074308","41.288872","Terminal 1","Camino de Las Palmas... ya pasé San Jordi... (@ Terminal 1 w/ 8 others) [pic]: http://t.co/omk9LNloOd"
"Alex_Eventoplus","1366776039000","2.14001656","41.37914322","Estació","Madrugando para ir al #Misummit13 (@ Sants Estació - @adif_es) http://t.co/e2ZoG7p5jF"
"ConiDivi","1366776053000","2.166959","41.3730032","Barcelona","@FranciscoOtto jajaja gracias (?) &lt;3"
"SoyJuanTuNo","1366776053000","-74.8194925","10.9337308","","""@JosueRMA: Bayern al Barcelona Jajajajajaja http://t.co/NqBclXmgjj"""
"Amoa_Porta","1366776056000","","","España","@Unaasesinamas Me voy nenita:'("
"SoyJuanTuNo","1366776064000","-74.8194925","10.9337308","","""@ricardogodoyc: Bayern vs Barcelona 

Descripción gráfica. http://t.co/jJYlNJOQJR"""
"Darrenkw83","1366776077000","18.57433","-33.87583","Parow","Chris Gayle 175 off 66, Bayern score 4 past Barcelona. I'm sure these are signs of the apocalypse......"
"jaatek","1366776077000","","","Sleman","no ngndi? RT @DhidikTM: insya allah nonbar RT @jaatek: uhukk RT @DhidikTM: Semoga Real Madrid tak bernasib sama seperti Barcelona..HM"
"josmartbat","1366776078000","2.160039","41.3916434","Barcelona","@suxan29 buenos dias Suxan. Pues si, no me ha dejado levantar"
"bertrejos","1366776082000","-84.219149","10.009383","","I'm at Residencial La Barcelona (Alajuela) http://t.co/OxCsceevnQ"
"TotoDiazG","1366776107000","-73.25843","10.47875","","@MiguelCalderon6 jajaajjaja hoy los sacaron a pasear al barcelona"
"pauloscarneiro","1366776118000","-38.2691276","-12.87706257","Bahia","No quarto de Manu assistindo atrasado Bayer e Barcelona.Imperdivel,mesmo já sabendo o incrível… http://t.co/NN1ijkNcXz"
"josen776","1366776128000","2.10270521","41.56027351","Sabadell","Goede morgen @ Aqui http://t.co/ss69WvhXbc"
"YadirMurillo","1366776130000","-83.03978592","9.99287492","","@UPalabra_nor Huele a campeón y no precisamente de Barcelona o Madrid!!!"
"ReinDays","1366776131000","106.8044724","-6.4986388","Cibinong","Ini udah yg keberaapa kalinya ya ? RT @LintasME: Barcelona Telan Pil Pahit Saat Lawan Bayern Munich http://t.co/lUgI38KIph"
"SoyJuanTuNo","1366776135000","-74.8194925","10.9337308","","""@MauricioUtrera: El Barcelona no se desanima y desde ya se preparan para la final jajajajaja Bayern al Barcelona http://t.co/XiDAHMbJ8m"""
"Amer_Faizal","1366776142000","103.766333","1.4981226","Plentong","Adakah tregedi Barcelona dibelasah Bayern Munich akan berulang lagi.."
"Amer_Faizal","1366776182000","103.766333","1.4981226","Plentong","Bayern pernah belasah Barcelona 6-1... adakah akan terjadi lagi tahun nie... haaisshh..."
"Heartbreaker507","1366776184000","-79.5047752","9.0088061","","@UPalabra_nor nada que hacer para el barcelona, sin duda gano el mejor, ya la eliminatoria esta decidida"
"barbero_alex","1366776202000","2.14001656","41.37914322","Estació","Good morning Vietnam! (@ Sants Estació - @adif_es w/ @alex_eventoplus) http://t.co/Sjvhz1wlHP"
"cris_borja","1366776205000","2.1751329","41.4370573","Barcelona","Mmm otra vez la misma historia :( ;( xq a los q en verdad quieren a una persona son a los q mas nos lastiman :( ;( xq a mi :("
"manwel12","1366776220000","","","Оренбург","@txipititziar7 Hola eres sano por el Barcelona"
"oscasais","1366776223000","","","Barcelona","Si dejáramos de soñar el mundo se detendría"
"toddo_16","1366776232000","-73.08311509","41.5734624","Waterbury","@GrishamESPN were you surprised to see Barcelona get beat 4-0?"
"MarceVelas11","1366776239000","-99.5426253","18.3444006","Iguala de la Independencia","@UPalabra_nor obviamente , el Barcelona depende de 3 jugadores y el bayern de todos , el Bayern si es equipo y aniquiló al mejor equipo"
"Mgsbluefile","1366776247000","112.6928","-7.57035","Gempol","Sombong ""@Rendy_BlueFile: Siang tweps gimana tidur nyenyakkah tdi malam saat selesai nonton bola bahwa barcelona dihajar habis""an mirip bubu"
"Ramaprsptya_","1366776255000","117.120122","-0.5069739","East Borneo","Uang ludes di makan barcelona ."
"nurohmat85","1366776262000","106.87160022","-6.29605043","Jakarta Selatan","Selamat jalan kawan........!!! @ camp nou barcelona http://t.co/UKFymolARx"
"trendinaliaBCN","1366776318000","2.17","41.3857","Barcelona","El major nombre de Trending Topics a Barcelona del dimarts 22 va tenir lloc a les 22 hores: http://t.co/JQW8juowVK http://t.co/1geJmUvNJx"
"David_OBO","1366776326000","-99.0961044","19.3278253","Iztapalapa","Y me di cuenta.. Lo acaba como nada: Fc Barcelona.
Amor si ves esto no te enojes."
"giopineda_","1366776335000","-99.92237893","16.86615806","Acapulco de Juárez","@UPalabra_nor La verdad k el bayer dio un partido perfecto y mostro que no hay gigante que no caiga el barcelona tiene messidependencia"
"laura_megias","1366776337000","2.1433857","41.3808798","Barcelona","Que tenen en comu l #AVE i #rod3? Doncs que van tard #etfelicitofill almenys els seients son decents...."
